# id, point_a.x, point_a.y, point_b.x, point_b.y, point_c.x, point_c.y, point_d.x, point_d.y
307,1.6248,-1.015,1.6248,-1.0048,1.6349,-1.0048,1.6349,-1.015
308,1.6349,-1.015,1.6349,-1.0048,1.645,-1.0048,1.645,-1.015
309,1.2721,-1.0048,1.2721,-0.99452,1.2822,-0.99452,1.2822,-1.0048
310,1.2822,-1.0048,1.2822,-0.99452,1.2922,-0.99452,1.2922,-1.0048
311,1.2922,-1.0048,1.2922,-0.99452,1.3023,-0.99452,1.3023,-1.0048
312,1.3023,-1.0048,1.3023,-0.99452,1.3124,-0.99452,1.3124,-1.0048
313,1.3124,-1.0048,1.3124,-0.99452,1.3225,-0.99452,1.3225,-1.0048
314,1.3225,-1.0048,1.3225,-0.99452,1.3326,-0.99452,1.3326,-1.0048
315,1.3326,-1.0048,1.3326,-0.99452,1.3426,-0.99452,1.3426,-1.0048
316,1.3426,-1.0048,1.3426,-0.99452,1.3527,-0.99452,1.3527,-1.0048
317,1.3527,-1.0048,1.3527,-0.99452,1.3628,-0.99452,1.3628,-1.0048
318,1.3628,-1.0048,1.3628,-0.99452,1.3729,-0.99452,1.3729,-1.0048
319,1.3729,-1.0048,1.3729,-0.99452,1.3829,-0.99452,1.3829,-1.0048
320,1.3829,-1.0048,1.3829,-0.99452,1.393,-0.99452,1.393,-1.0048
321,1.393,-1.0048,1.393,-0.99452,1.4031,-0.99452,1.4031,-1.0048
322,1.4031,-1.0048,1.4031,-0.99452,1.4132,-0.99452,1.4132,-1.0048
323,1.4132,-1.0048,1.4132,-0.99452,1.4233,-0.99452,1.4233,-1.0048
324,1.4233,-1.0048,1.4233,-0.99452,1.4333,-0.99452,1.4333,-1.0048
325,1.4333,-1.0048,1.4333,-0.99452,1.4434,-0.99452,1.4434,-1.0048
326,1.4434,-1.0048,1.4434,-0.99452,1.4535,-0.99452,1.4535,-1.0048
327,1.4535,-1.0048,1.4535,-0.99452,1.4636,-0.99452,1.4636,-1.0048
328,1.4636,-1.0048,1.4636,-0.99452,1.4736,-0.99452,1.4736,-1.0048
329,1.4736,-1.0048,1.4736,-0.99452,1.4837,-0.99452,1.4837,-1.0048
330,1.4837,-1.0048,1.4837,-0.99452,1.4938,-0.99452,1.4938,-1.0048
331,1.4938,-1.0048,1.4938,-0.99452,1.5039,-0.99452,1.5039,-1.0048
332,1.5039,-1.0048,1.5039,-0.99452,1.514,-0.99452,1.514,-1.0048
333,1.514,-1.0048,1.514,-0.99452,1.524,-0.99452,1.524,-1.0048
334,1.524,-1.0048,1.524,-0.99452,1.5341,-0.99452,1.5341,-1.0048
335,1.5341,-1.0048,1.5341,-0.99452,1.5442,-0.99452,1.5442,-1.0048
336,1.5442,-1.0048,1.5442,-0.99452,1.5543,-0.99452,1.5543,-1.0048
337,1.5543,-1.0048,1.5543,-0.99452,1.5643,-0.99452,1.5643,-1.0048
338,1.5643,-1.0048,1.5643,-0.99452,1.5744,-0.99452,1.5744,-1.0048
339,1.5744,-1.0048,1.5744,-0.99452,1.5845,-0.99452,1.5845,-1.0048
340,1.5845,-1.0048,1.5845,-0.99452,1.5946,-0.99452,1.5946,-1.0048
341,1.5946,-1.0048,1.5946,-0.99452,1.6047,-0.99452,1.6047,-1.0048
342,1.6047,-1.0048,1.6047,-0.99452,1.6147,-0.99452,1.6147,-1.0048
343,1.6147,-1.0048,1.6147,-0.99452,1.6248,-0.99452,1.6248,-1.0048
344,1.6248,-1.0048,1.6248,-0.99452,1.6349,-0.99452,1.6349,-1.0048
345,1.6349,-1.0048,1.6349,-0.99452,1.645,-0.99452,1.645,-1.0048
346,1.2721,-0.99452,1.2721,-0.98429,1.2822,-0.98429,1.2822,-0.99452
347,1.2822,-0.99452,1.2822,-0.98429,1.2922,-0.98429,1.2922,-0.99452
348,1.2922,-0.99452,1.2922,-0.98429,1.3023,-0.98429,1.3023,-0.99452
349,1.3023,-0.99452,1.3023,-0.98429,1.3124,-0.98429,1.3124,-0.99452
350,1.3124,-0.99452,1.3124,-0.98429,1.3225,-0.98429,1.3225,-0.99452
351,1.3225,-0.99452,1.3225,-0.98429,1.3326,-0.98429,1.3326,-0.99452
352,1.3326,-0.99452,1.3326,-0.98429,1.3426,-0.98429,1.3426,-0.99452
353,1.3426,-0.99452,1.3426,-0.98429,1.3527,-0.98429,1.3527,-0.99452
354,1.3527,-0.99452,1.3527,-0.98429,1.3628,-0.98429,1.3628,-0.99452
355,1.3628,-0.99452,1.3628,-0.98429,1.3729,-0.98429,1.3729,-0.99452
356,1.3729,-0.99452,1.3729,-0.98429,1.3829,-0.98429,1.3829,-0.99452
357,1.3829,-0.99452,1.3829,-0.98429,1.393,-0.98429,1.393,-0.99452
358,1.393,-0.99452,1.393,-0.98429,1.4031,-0.98429,1.4031,-0.99452
359,1.4031,-0.99452,1.4031,-0.98429,1.4132,-0.98429,1.4132,-0.99452
360,1.4132,-0.99452,1.4132,-0.98429,1.4233,-0.98429,1.4233,-0.99452
361,1.4233,-0.99452,1.4233,-0.98429,1.4333,-0.98429,1.4333,-0.99452
362,1.4333,-0.99452,1.4333,-0.98429,1.4434,-0.98429,1.4434,-0.99452
363,1.4434,-0.99452,1.4434,-0.98429,1.4535,-0.98429,1.4535,-0.99452
364,1.4535,-0.99452,1.4535,-0.98429,1.4636,-0.98429,1.4636,-0.99452
365,1.4636,-0.99452,1.4636,-0.98429,1.4736,-0.98429,1.4736,-0.99452
366,1.4736,-0.99452,1.4736,-0.98429,1.4837,-0.98429,1.4837,-0.99452
367,1.4837,-0.99452,1.4837,-0.98429,1.4938,-0.98429,1.4938,-0.99452
368,1.4938,-0.99452,1.4938,-0.98429,1.5039,-0.98429,1.5039,-0.99452
369,1.5039,-0.99452,1.5039,-0.98429,1.514,-0.98429,1.514,-0.99452
370,1.514,-0.99452,1.514,-0.98429,1.524,-0.98429,1.524,-0.99452
371,1.524,-0.99452,1.524,-0.98429,1.5341,-0.98429,1.5341,-0.99452
372,1.5341,-0.99452,1.5341,-0.98429,1.5442,-0.98429,1.5442,-0.99452
373,1.5442,-0.99452,1.5442,-0.98429,1.5543,-0.98429,1.5543,-0.99452
374,1.5543,-0.99452,1.5543,-0.98429,1.5643,-0.98429,1.5643,-0.99452
375,1.5643,-0.99452,1.5643,-0.98429,1.5744,-0.98429,1.5744,-0.99452
376,1.5744,-0.99452,1.5744,-0.98429,1.5845,-0.98429,1.5845,-0.99452
377,1.5845,-0.99452,1.5845,-0.98429,1.5946,-0.98429,1.5946,-0.99452
378,1.5946,-0.99452,1.5946,-0.98429,1.6047,-0.98429,1.6047,-0.99452
379,1.6047,-0.99452,1.6047,-0.98429,1.6147,-0.98429,1.6147,-0.99452
380,1.6147,-0.99452,1.6147,-0.98429,1.6248,-0.98429,1.6248,-0.99452
381,1.6248,-0.99452,1.6248,-0.98429,1.6349,-0.98429,1.6349,-0.99452
382,1.6349,-0.99452,1.6349,-0.98429,1.645,-0.98429,1.645,-0.99452
383,1.2822,-0.98429,1.2822,-0.97405,1.2922,-0.97405,1.2922,-0.98429
384,1.2922,-0.98429,1.2922,-0.97405,1.3023,-0.97405,1.3023,-0.98429
385,1.3023,-0.98429,1.3023,-0.97405,1.3124,-0.97405,1.3124,-0.98429
386,1.3124,-0.98429,1.3124,-0.97405,1.3225,-0.97405,1.3225,-0.98429
387,1.3225,-0.98429,1.3225,-0.97405,1.3326,-0.97405,1.3326,-0.98429
388,1.3326,-0.98429,1.3326,-0.97405,1.3426,-0.97405,1.3426,-0.98429
389,1.3426,-0.98429,1.3426,-0.97405,1.3527,-0.97405,1.3527,-0.98429
390,1.3527,-0.98429,1.3527,-0.97405,1.3628,-0.97405,1.3628,-0.98429
391,1.3628,-0.98429,1.3628,-0.97405,1.3729,-0.97405,1.3729,-0.98429
392,1.3729,-0.98429,1.3729,-0.97405,1.3829,-0.97405,1.3829,-0.98429
393,1.3829,-0.98429,1.3829,-0.97405,1.393,-0.97405,1.393,-0.98429
394,1.393,-0.98429,1.393,-0.97405,1.4031,-0.97405,1.4031,-0.98429
395,1.4031,-0.98429,1.4031,-0.97405,1.4132,-0.97405,1.4132,-0.98429
396,1.4132,-0.98429,1.4132,-0.97405,1.4233,-0.97405,1.4233,-0.98429
397,1.4233,-0.98429,1.4233,-0.97405,1.4333,-0.97405,1.4333,-0.98429
398,1.4333,-0.98429,1.4333,-0.97405,1.4434,-0.97405,1.4434,-0.98429
399,1.4434,-0.98429,1.4434,-0.97405,1.4535,-0.97405,1.4535,-0.98429
400,1.4535,-0.98429,1.4535,-0.97405,1.4636,-0.97405,1.4636,-0.98429
401,1.4636,-0.98429,1.4636,-0.97405,1.4736,-0.97405,1.4736,-0.98429
402,1.4736,-0.98429,1.4736,-0.97405,1.4837,-0.97405,1.4837,-0.98429
403,1.4837,-0.98429,1.4837,-0.97405,1.4938,-0.97405,1.4938,-0.98429
404,1.4938,-0.98429,1.4938,-0.97405,1.5039,-0.97405,1.5039,-0.98429
405,1.5039,-0.98429,1.5039,-0.97405,1.514,-0.97405,1.514,-0.98429
406,1.514,-0.98429,1.514,-0.97405,1.524,-0.97405,1.524,-0.98429
407,1.524,-0.98429,1.524,-0.97405,1.5341,-0.97405,1.5341,-0.98429
408,1.5341,-0.98429,1.5341,-0.97405,1.5442,-0.97405,1.5442,-0.98429
409,1.5442,-0.98429,1.5442,-0.97405,1.5543,-0.97405,1.5543,-0.98429
410,1.5543,-0.98429,1.5543,-0.97405,1.5643,-0.97405,1.5643,-0.98429
411,1.5643,-0.98429,1.5643,-0.97405,1.5744,-0.97405,1.5744,-0.98429
412,1.5744,-0.98429,1.5744,-0.97405,1.5845,-0.97405,1.5845,-0.98429
413,1.5845,-0.98429,1.5845,-0.97405,1.5946,-0.97405,1.5946,-0.98429
414,1.5946,-0.98429,1.5946,-0.97405,1.6047,-0.97405,1.6047,-0.98429
415,1.6047,-0.98429,1.6047,-0.97405,1.6147,-0.97405,1.6147,-0.98429
416,1.6147,-0.98429,1.6147,-0.97405,1.6248,-0.97405,1.6248,-0.98429
417,1.6248,-0.98429,1.6248,-0.97405,1.6349,-0.97405,1.6349,-0.98429
418,1.6349,-0.98429,1.6349,-0.97405,1.645,-0.97405,1.645,-0.98429
419,1.2822,-0.97405,1.2822,-0.96381,1.2922,-0.96381,1.2922,-0.97405
420,1.2922,-0.97405,1.2922,-0.96381,1.3023,-0.96381,1.3023,-0.97405
421,1.3023,-0.97405,1.3023,-0.96381,1.3124,-0.96381,1.3124,-0.97405
422,1.3124,-0.97405,1.3124,-0.96381,1.3225,-0.96381,1.3225,-0.97405
423,1.3225,-0.97405,1.3225,-0.96381,1.3326,-0.96381,1.3326,-0.97405
424,1.3326,-0.97405,1.3326,-0.96381,1.3426,-0.96381,1.3426,-0.97405
425,1.3426,-0.97405,1.3426,-0.96381,1.3527,-0.96381,1.3527,-0.97405
426,1.3527,-0.97405,1.3527,-0.96381,1.3628,-0.96381,1.3628,-0.97405
427,1.3628,-0.97405,1.3628,-0.96381,1.3729,-0.96381,1.3729,-0.97405
428,1.3729,-0.97405,1.3729,-0.96381,1.3829,-0.96381,1.3829,-0.97405
429,1.3829,-0.97405,1.3829,-0.96381,1.393,-0.96381,1.393,-0.97405
430,1.393,-0.97405,1.393,-0.96381,1.4031,-0.96381,1.4031,-0.97405
431,1.4031,-0.97405,1.4031,-0.96381,1.4132,-0.96381,1.4132,-0.97405
432,1.4132,-0.97405,1.4132,-0.96381,1.4233,-0.96381,1.4233,-0.97405
433,1.4233,-0.97405,1.4233,-0.96381,1.4333,-0.96381,1.4333,-0.97405
434,1.4333,-0.97405,1.4333,-0.96381,1.4434,-0.96381,1.4434,-0.97405
435,1.4434,-0.97405,1.4434,-0.96381,1.4535,-0.96381,1.4535,-0.97405
436,1.4535,-0.97405,1.4535,-0.96381,1.4636,-0.96381,1.4636,-0.97405
437,1.4636,-0.97405,1.4636,-0.96381,1.4736,-0.96381,1.4736,-0.97405
438,1.4736,-0.97405,1.4736,-0.96381,1.4837,-0.96381,1.4837,-0.97405
439,1.4837,-0.97405,1.4837,-0.96381,1.4938,-0.96381,1.4938,-0.97405
440,1.4938,-0.97405,1.4938,-0.96381,1.5039,-0.96381,1.5039,-0.97405
441,1.5039,-0.97405,1.5039,-0.96381,1.514,-0.96381,1.514,-0.97405
442,1.514,-0.97405,1.514,-0.96381,1.524,-0.96381,1.524,-0.97405
443,1.524,-0.97405,1.524,-0.96381,1.5341,-0.96381,1.5341,-0.97405
444,1.5341,-0.97405,1.5341,-0.96381,1.5442,-0.96381,1.5442,-0.97405
445,1.5442,-0.97405,1.5442,-0.96381,1.5543,-0.96381,1.5543,-0.97405
446,1.5543,-0.97405,1.5543,-0.96381,1.5643,-0.96381,1.5643,-0.97405
447,1.5643,-0.97405,1.5643,-0.96381,1.5744,-0.96381,1.5744,-0.97405
448,1.5744,-0.97405,1.5744,-0.96381,1.5845,-0.96381,1.5845,-0.97405
449,1.5845,-0.97405,1.5845,-0.96381,1.5946,-0.96381,1.5946,-0.97405
450,1.5946,-0.97405,1.5946,-0.96381,1.6047,-0.96381,1.6047,-0.97405
451,1.6047,-0.97405,1.6047,-0.96381,1.6147,-0.96381,1.6147,-0.97405
452,1.6147,-0.97405,1.6147,-0.96381,1.6248,-0.96381,1.6248,-0.97405
453,1.6248,-0.97405,1.6248,-0.96381,1.6349,-0.96381,1.6349,-0.97405
454,1.6349,-0.97405,1.6349,-0.96381,1.645,-0.96381,1.645,-0.97405
455,1.645,-0.97405,1.645,-0.96381,1.655,-0.96381,1.655,-0.97405
456,1.2822,-0.96381,1.2822,-0.95357,1.2922,-0.95357,1.2922,-0.96381
457,1.2922,-0.96381,1.2922,-0.95357,1.3023,-0.95357,1.3023,-0.96381
458,1.3023,-0.96381,1.3023,-0.95357,1.3124,-0.95357,1.3124,-0.96381
459,1.3124,-0.96381,1.3124,-0.95357,1.3225,-0.95357,1.3225,-0.96381
460,1.3225,-0.96381,1.3225,-0.95357,1.3326,-0.95357,1.3326,-0.96381
461,1.3326,-0.96381,1.3326,-0.95357,1.3426,-0.95357,1.3426,-0.96381
462,1.3426,-0.96381,1.3426,-0.95357,1.3527,-0.95357,1.3527,-0.96381
463,1.3527,-0.96381,1.3527,-0.95357,1.3628,-0.95357,1.3628,-0.96381
464,1.3628,-0.96381,1.3628,-0.95357,1.3729,-0.95357,1.3729,-0.96381
465,1.3729,-0.96381,1.3729,-0.95357,1.3829,-0.95357,1.3829,-0.96381
466,1.3829,-0.96381,1.3829,-0.95357,1.393,-0.95357,1.393,-0.96381
467,1.393,-0.96381,1.393,-0.95357,1.4031,-0.95357,1.4031,-0.96381
468,1.4031,-0.96381,1.4031,-0.95357,1.4132,-0.95357,1.4132,-0.96381
469,1.4132,-0.96381,1.4132,-0.95357,1.4233,-0.95357,1.4233,-0.96381
470,1.4233,-0.96381,1.4233,-0.95357,1.4333,-0.95357,1.4333,-0.96381
471,1.4333,-0.96381,1.4333,-0.95357,1.4434,-0.95357,1.4434,-0.96381
472,1.4434,-0.96381,1.4434,-0.95357,1.4535,-0.95357,1.4535,-0.96381
473,1.4535,-0.96381,1.4535,-0.95357,1.4636,-0.95357,1.4636,-0.96381
474,1.4636,-0.96381,1.4636,-0.95357,1.4736,-0.95357,1.4736,-0.96381
475,1.4736,-0.96381,1.4736,-0.95357,1.4837,-0.95357,1.4837,-0.96381
476,1.4837,-0.96381,1.4837,-0.95357,1.4938,-0.95357,1.4938,-0.96381
477,1.4938,-0.96381,1.4938,-0.95357,1.5039,-0.95357,1.5039,-0.96381
478,1.5039,-0.96381,1.5039,-0.95357,1.514,-0.95357,1.514,-0.96381
479,1.514,-0.96381,1.514,-0.95357,1.524,-0.95357,1.524,-0.96381
480,1.524,-0.96381,1.524,-0.95357,1.5341,-0.95357,1.5341,-0.96381
481,1.5341,-0.96381,1.5341,-0.95357,1.5442,-0.95357,1.5442,-0.96381
482,1.5442,-0.96381,1.5442,-0.95357,1.5543,-0.95357,1.5543,-0.96381
483,1.5543,-0.96381,1.5543,-0.95357,1.5643,-0.95357,1.5643,-0.96381
484,1.5643,-0.96381,1.5643,-0.95357,1.5744,-0.95357,1.5744,-0.96381
485,1.5744,-0.96381,1.5744,-0.95357,1.5845,-0.95357,1.5845,-0.96381
486,1.5845,-0.96381,1.5845,-0.95357,1.5946,-0.95357,1.5946,-0.96381
487,1.5946,-0.96381,1.5946,-0.95357,1.6047,-0.95357,1.6047,-0.96381
488,1.6047,-0.96381,1.6047,-0.95357,1.6147,-0.95357,1.6147,-0.96381
489,1.6147,-0.96381,1.6147,-0.95357,1.6248,-0.95357,1.6248,-0.96381
490,1.6248,-0.96381,1.6248,-0.95357,1.6349,-0.95357,1.6349,-0.96381
491,1.6349,-0.96381,1.6349,-0.95357,1.645,-0.95357,1.645,-0.96381
492,1.645,-0.96381,1.645,-0.95357,1.655,-0.95357,1.655,-0.96381
493,1.2822,-0.95357,1.2822,-0.94333,1.2922,-0.94333,1.2922,-0.95357
494,1.2922,-0.95357,1.2922,-0.94333,1.3023,-0.94333,1.3023,-0.95357
495,1.3023,-0.95357,1.3023,-0.94333,1.3124,-0.94333,1.3124,-0.95357
496,1.3124,-0.95357,1.3124,-0.94333,1.3225,-0.94333,1.3225,-0.95357
497,1.3225,-0.95357,1.3225,-0.94333,1.3326,-0.94333,1.3326,-0.95357
498,1.3326,-0.95357,1.3326,-0.94333,1.3426,-0.94333,1.3426,-0.95357
499,1.3426,-0.95357,1.3426,-0.94333,1.3527,-0.94333,1.3527,-0.95357
500,1.3527,-0.95357,1.3527,-0.94333,1.3628,-0.94333,1.3628,-0.95357
501,1.3628,-0.95357,1.3628,-0.94333,1.3729,-0.94333,1.3729,-0.95357
502,1.3729,-0.95357,1.3729,-0.94333,1.3829,-0.94333,1.3829,-0.95357
503,1.3829,-0.95357,1.3829,-0.94333,1.393,-0.94333,1.393,-0.95357
504,1.393,-0.95357,1.393,-0.94333,1.4031,-0.94333,1.4031,-0.95357
505,1.4031,-0.95357,1.4031,-0.94333,1.4132,-0.94333,1.4132,-0.95357
506,1.4132,-0.95357,1.4132,-0.94333,1.4233,-0.94333,1.4233,-0.95357
507,1.4233,-0.95357,1.4233,-0.94333,1.4333,-0.94333,1.4333,-0.95357
508,1.4333,-0.95357,1.4333,-0.94333,1.4434,-0.94333,1.4434,-0.95357
509,1.4434,-0.95357,1.4434,-0.94333,1.4535,-0.94333,1.4535,-0.95357
510,1.4535,-0.95357,1.4535,-0.94333,1.4636,-0.94333,1.4636,-0.95357
511,1.4636,-0.95357,1.4636,-0.94333,1.4736,-0.94333,1.4736,-0.95357
512,1.4736,-0.95357,1.4736,-0.94333,1.4837,-0.94333,1.4837,-0.95357
513,1.4837,-0.95357,1.4837,-0.94333,1.4938,-0.94333,1.4938,-0.95357
514,1.4938,-0.95357,1.4938,-0.94333,1.5039,-0.94333,1.5039,-0.95357
515,1.5039,-0.95357,1.5039,-0.94333,1.514,-0.94333,1.514,-0.95357
516,1.514,-0.95357,1.514,-0.94333,1.524,-0.94333,1.524,-0.95357
517,1.524,-0.95357,1.524,-0.94333,1.5341,-0.94333,1.5341,-0.95357
518,1.5341,-0.95357,1.5341,-0.94333,1.5442,-0.94333,1.5442,-0.95357
519,1.5442,-0.95357,1.5442,-0.94333,1.5543,-0.94333,1.5543,-0.95357
520,1.5543,-0.95357,1.5543,-0.94333,1.5643,-0.94333,1.5643,-0.95357
521,1.5643,-0.95357,1.5643,-0.94333,1.5744,-0.94333,1.5744,-0.95357
522,1.5744,-0.95357,1.5744,-0.94333,1.5845,-0.94333,1.5845,-0.95357
523,1.5845,-0.95357,1.5845,-0.94333,1.5946,-0.94333,1.5946,-0.95357
524,1.5946,-0.95357,1.5946,-0.94333,1.6047,-0.94333,1.6047,-0.95357
525,1.6047,-0.95357,1.6047,-0.94333,1.6147,-0.94333,1.6147,-0.95357
526,1.6147,-0.95357,1.6147,-0.94333,1.6248,-0.94333,1.6248,-0.95357
527,1.6248,-0.95357,1.6248,-0.94333,1.6349,-0.94333,1.6349,-0.95357
528,1.6349,-0.95357,1.6349,-0.94333,1.645,-0.94333,1.645,-0.95357
529,1.645,-0.95357,1.645,-0.94333,1.655,-0.94333,1.655,-0.95357
530,1.655,-0.95357,1.655,-0.94333,1.6651,-0.94333,1.6651,-0.95357
531,1.2822,-0.94333,1.2822,-0.9331,1.2922,-0.9331,1.2922,-0.94333
532,1.2922,-0.94333,1.2922,-0.9331,1.3023,-0.9331,1.3023,-0.94333
533,1.3023,-0.94333,1.3023,-0.9331,1.3124,-0.9331,1.3124,-0.94333
534,1.3124,-0.94333,1.3124,-0.9331,1.3225,-0.9331,1.3225,-0.94333
535,1.3225,-0.94333,1.3225,-0.9331,1.3326,-0.9331,1.3326,-0.94333
536,1.3326,-0.94333,1.3326,-0.9331,1.3426,-0.9331,1.3426,-0.94333
537,1.3426,-0.94333,1.3426,-0.9331,1.3527,-0.9331,1.3527,-0.94333
538,1.3527,-0.94333,1.3527,-0.9331,1.3628,-0.9331,1.3628,-0.94333
539,1.3628,-0.94333,1.3628,-0.9331,1.3729,-0.9331,1.3729,-0.94333
540,1.3729,-0.94333,1.3729,-0.9331,1.3829,-0.9331,1.3829,-0.94333
541,1.3829,-0.94333,1.3829,-0.9331,1.393,-0.9331,1.393,-0.94333
542,1.393,-0.94333,1.393,-0.9331,1.4031,-0.9331,1.4031,-0.94333
543,1.4031,-0.94333,1.4031,-0.9331,1.4132,-0.9331,1.4132,-0.94333
544,1.4132,-0.94333,1.4132,-0.9331,1.4233,-0.9331,1.4233,-0.94333
545,1.4233,-0.94333,1.4233,-0.9331,1.4333,-0.9331,1.4333,-0.94333
546,1.4333,-0.94333,1.4333,-0.9331,1.4434,-0.9331,1.4434,-0.94333
547,1.4434,-0.94333,1.4434,-0.9331,1.4535,-0.9331,1.4535,-0.94333
548,1.4535,-0.94333,1.4535,-0.9331,1.4636,-0.9331,1.4636,-0.94333
549,1.4636,-0.94333,1.4636,-0.9331,1.4736,-0.9331,1.4736,-0.94333
550,1.4736,-0.94333,1.4736,-0.9331,1.4837,-0.9331,1.4837,-0.94333
551,1.4837,-0.94333,1.4837,-0.9331,1.4938,-0.9331,1.4938,-0.94333
552,1.4938,-0.94333,1.4938,-0.9331,1.5039,-0.9331,1.5039,-0.94333
553,1.5039,-0.94333,1.5039,-0.9331,1.514,-0.9331,1.514,-0.94333
554,1.514,-0.94333,1.514,-0.9331,1.524,-0.9331,1.524,-0.94333
555,1.524,-0.94333,1.524,-0.9331,1.5341,-0.9331,1.5341,-0.94333
556,1.5341,-0.94333,1.5341,-0.9331,1.5442,-0.9331,1.5442,-0.94333
557,1.5442,-0.94333,1.5442,-0.9331,1.5543,-0.9331,1.5543,-0.94333
558,1.5543,-0.94333,1.5543,-0.9331,1.5643,-0.9331,1.5643,-0.94333
559,1.5643,-0.94333,1.5643,-0.9331,1.5744,-0.9331,1.5744,-0.94333
560,1.5744,-0.94333,1.5744,-0.9331,1.5845,-0.9331,1.5845,-0.94333
561,1.5845,-0.94333,1.5845,-0.9331,1.5946,-0.9331,1.5946,-0.94333
562,1.5946,-0.94333,1.5946,-0.9331,1.6047,-0.9331,1.6047,-0.94333
563,1.6047,-0.94333,1.6047,-0.9331,1.6147,-0.9331,1.6147,-0.94333
564,1.6147,-0.94333,1.6147,-0.9331,1.6248,-0.9331,1.6248,-0.94333
565,1.6248,-0.94333,1.6248,-0.9331,1.6349,-0.9331,1.6349,-0.94333
566,1.6349,-0.94333,1.6349,-0.9331,1.645,-0.9331,1.645,-0.94333
567,1.645,-0.94333,1.645,-0.9331,1.655,-0.9331,1.655,-0.94333
568,1.655,-0.94333,1.655,-0.9331,1.6651,-0.9331,1.6651,-0.94333
569,1.2822,-0.9331,1.2822,-0.92286,1.2922,-0.92286,1.2922,-0.9331
570,1.2922,-0.9331,1.2922,-0.92286,1.3023,-0.92286,1.3023,-0.9331
571,1.3023,-0.9331,1.3023,-0.92286,1.3124,-0.92286,1.3124,-0.9331
572,1.3124,-0.9331,1.3124,-0.92286,1.3225,-0.92286,1.3225,-0.9331
573,1.3225,-0.9331,1.3225,-0.92286,1.3326,-0.92286,1.3326,-0.9331
574,1.3326,-0.9331,1.3326,-0.92286,1.3426,-0.92286,1.3426,-0.9331
575,1.3426,-0.9331,1.3426,-0.92286,1.3527,-0.92286,1.3527,-0.9331
576,1.3527,-0.9331,1.3527,-0.92286,1.3628,-0.92286,1.3628,-0.9331
577,1.3628,-0.9331,1.3628,-0.92286,1.3729,-0.92286,1.3729,-0.9331
578,1.3729,-0.9331,1.3729,-0.92286,1.3829,-0.92286,1.3829,-0.9331
579,1.3829,-0.9331,1.3829,-0.92286,1.393,-0.92286,1.393,-0.9331
580,1.393,-0.9331,1.393,-0.92286,1.4031,-0.92286,1.4031,-0.9331
581,1.4031,-0.9331,1.4031,-0.92286,1.4132,-0.92286,1.4132,-0.9331
582,1.4132,-0.9331,1.4132,-0.92286,1.4233,-0.92286,1.4233,-0.9331
583,1.4233,-0.9331,1.4233,-0.92286,1.4333,-0.92286,1.4333,-0.9331
584,1.4333,-0.9331,1.4333,-0.92286,1.4434,-0.92286,1.4434,-0.9331
585,1.4434,-0.9331,1.4434,-0.92286,1.4535,-0.92286,1.4535,-0.9331
586,1.4535,-0.9331,1.4535,-0.92286,1.4636,-0.92286,1.4636,-0.9331
587,1.4636,-0.9331,1.4636,-0.92286,1.4736,-0.92286,1.4736,-0.9331
588,1.4736,-0.9331,1.4736,-0.92286,1.4837,-0.92286,1.4837,-0.9331
589,1.4837,-0.9331,1.4837,-0.92286,1.4938,-0.92286,1.4938,-0.9331
590,1.4938,-0.9331,1.4938,-0.92286,1.5039,-0.92286,1.5039,-0.9331
591,1.5039,-0.9331,1.5039,-0.92286,1.514,-0.92286,1.514,-0.9331
592,1.514,-0.9331,1.514,-0.92286,1.524,-0.92286,1.524,-0.9331
593,1.524,-0.9331,1.524,-0.92286,1.5341,-0.92286,1.5341,-0.9331
594,1.5341,-0.9331,1.5341,-0.92286,1.5442,-0.92286,1.5442,-0.9331
595,1.5442,-0.9331,1.5442,-0.92286,1.5543,-0.92286,1.5543,-0.9331
596,1.5543,-0.9331,1.5543,-0.92286,1.5643,-0.92286,1.5643,-0.9331
597,1.5643,-0.9331,1.5643,-0.92286,1.5744,-0.92286,1.5744,-0.9331
598,1.5744,-0.9331,1.5744,-0.92286,1.5845,-0.92286,1.5845,-0.9331
599,1.5845,-0.9331,1.5845,-0.92286,1.5946,-0.92286,1.5946,-0.9331
600,1.5946,-0.9331,1.5946,-0.92286,1.6047,-0.92286,1.6047,-0.9331
601,1.6047,-0.9331,1.6047,-0.92286,1.6147,-0.92286,1.6147,-0.9331
602,1.6147,-0.9331,1.6147,-0.92286,1.6248,-0.92286,1.6248,-0.9331
603,1.6248,-0.9331,1.6248,-0.92286,1.6349,-0.92286,1.6349,-0.9331
604,1.6349,-0.9331,1.6349,-0.92286,1.645,-0.92286,1.645,-0.9331
605,1.645,-0.9331,1.645,-0.92286,1.655,-0.92286,1.655,-0.9331
606,1.655,-0.9331,1.655,-0.92286,1.6651,-0.92286,1.6651,-0.9331
607,1.6651,-0.9331,1.6651,-0.92286,1.6752,-0.92286,1.6752,-0.9331
608,1.2822,-0.92286,1.2822,-0.91262,1.2922,-0.91262,1.2922,-0.92286
609,1.2922,-0.92286,1.2922,-0.91262,1.3023,-0.91262,1.3023,-0.92286
610,1.3023,-0.92286,1.3023,-0.91262,1.3124,-0.91262,1.3124,-0.92286
611,1.3124,-0.92286,1.3124,-0.91262,1.3225,-0.91262,1.3225,-0.92286
612,1.3225,-0.92286,1.3225,-0.91262,1.3326,-0.91262,1.3326,-0.92286
